,make_model,price,gearing_type,km,kw,age
450,Audi A1,13680.0,Manual,81600.0,66.0,1.0
451,Audi A1,13640.0,Manual,65500.0,60.0,0.0
452,Audi A1,13650.0,Manual,25950.0,60.0,1.0
453,Audi A1,13490.0,Manual,32779.0,70.0,0.0
454,Audi A1,13660.0,Manual,75800.0,85.0,1.0
455,Audi A1,13680.0,Manual,23450.0,92.0,0.0
456,Audi A1,13750.0,Manual,63952.0,70.0,1.0
457,Audi A1,13900.0,Manual,34000.0,60.0,1.0
458,Audi A1,13900.0,Manual,47155.0,70.0,0.0
459,Audi A1,13900.0,Manual,80000.0,66.0,0.0
460,Audi A1,13900.0,Manual,39838.0,92.0,0.0
461,Audi A1,13890.0,Manual,29600.0,70.0,0.0
462,Audi A1,13890.0,Manual,30000.0,70.0,0.0
463,Audi A1,13890.0,Manual,22223.0,60.0,1.0
464,Audi A1,13890.0,Manual,107592.0,85.0,1.0
465,Audi A1,13890.0,Manual,125000.0,85.0,0.0
466,Audi A1,13900.0,Manual,20000.0,60.0,1.0
467,Audi A1,13890.0,Manual,38900.0,85.0,0.0
468,Audi A1,13890.0,Manual,18371.0,67.0,1.0
469,Audi A1,13890.0,Manual,18371.0,67.0,1.0
470,Audi A1,13890.0,Manual,18371.0,67.0,1.0
471,Audi A1,13940.0,Manual,84708.0,66.0,0.0
472,Audi A1,13940.0,Manual,115000.0,85.0,0.0
473,Audi A1,13940.0,Manual,58011.0,66.0,1.0
474,Audi A1,13900.0,Manual,56989.0,66.0,0.0
475,Audi A1,13900.0,Manual,65000.0,70.0,0.0
476,Audi A1,13900.0,Manual,40200.0,70.0,0.0
477,Audi A1,13900.0,Manual,59000.0,70.0,0.0
478,Audi A1,13900.0,Manual,24978.0,85.0,0.0
479,Audi A1,13900.0,Manual,10000.0,66.0,0.0
480,Audi A1,13900.0,Manual,100000.0,85.0,0.0
481,Audi A1,13900.0,Manual,44000.0,60.0,0.0
482,Audi A1,13900.0,Manual,36040.0,70.0,0.0
483,Audi A1,13900.0,Manual,84500.0,66.0,0.0
484,Audi A1,13900.0,Manual,45521.0,66.0,0.0
485,Audi A1,13900.0,Manual,61582.0,66.0,0.0
486,Audi A1,13900.0,Manual,67992.0,66.0,0.0
487,Audi A1,13900.0,Manual,54000.0,70.0,0.0
488,Audi A1,13900.0,Manual,100816.0,85.0,0.0
489,Audi A1,13900.0,Manual,49000.0,70.0,0.0
490,Audi A1,13880.0,Manual,69347.0,66.0,0.0
491,Audi A1,13888.0,Manual,80120.0,70.0,1.0
492,Audi A1,13880.0,Manual,88483.0,66.0,1.0
493,Audi A1,13880.0,Manual,51400.0,70.0,0.0
494,Audi A1,13880.0,Manual,63150.0,70.0,0.0
495,Audi A1,13880.0,Manual,41961.0,70.0,1.0
496,Audi A1,13750.0,Manual,63608.0,70.0,1.0
497,Audi A1,13750.0,Manual,41515.0,66.0,1.0
498,Audi A1,13750.0,Manual,91500.0,66.0,1.0
499,Audi A1,13720.0,Manual,62400.0,66.0,0.0
500,Audi A1,13719.0,Manual,31255.0,70.0,0.0
501,Audi A1,13700.0,Manual,37000.0,66.0,0.0
502,Audi A1,13710.0,Manual,55850.0,70.0,1.0
503,Audi A1,13700.0,Manual,70000.0,66.0,1.0
504,Audi A1,13700.0,Manual,70000.0,66.0,1.0
505,Audi A1,13700.0,Manual,87500.0,70.0,0.0
506,Audi A1,13700.0,Manual,62500.0,66.0,0.0
507,Audi A1,13700.0,Manual,77000.0,70.0,1.0
508,Audi A1,13700.0,Manual,53000.0,70.0,0.0
509,Audi A1,13700.0,Manual,39283.0,70.0,0.0
510,Audi A1,13700.0,Manual,56539.0,70.0,1.0
511,Audi A1,13690.0,Manual,32894.0,70.0,1.0
512,Audi A1,13685.0,Manual,100200.0,85.0,0.0
513,Audi A1,13680.0,Manual,15100.0,60.0,0.0
514,Audi A1,13880.0,Manual,51218.0,66.0,0.0
515,Audi A1,13000.0,Manual,88879.0,92.0,0.0
516,Audi A1,13000.0,Manual,29000.0,60.0,0.0
517,Audi A1,13000.0,Manual,29000.0,66.0,0.0
518,Audi A1,13000.0,Manual,29000.0,66.0,0.0
519,Audi A1,13000.0,Manual,37500.0,60.0,1.0
520,Audi A1,13000.0,Manual,28500.0,70.0,0.0
521,Audi A1,13000.0,Manual,46689.0,70.0,1.0
522,Audi A1,12999.0,Manual,21600.0,70.0,1.0
523,Audi A1,12999.0,Manual,16885.0,60.0,0.0
524,Audi A1,12999.0,Manual,22500.0,66.0,0.0
525,Audi A1,12999.0,Manual,80050.0,70.0,0.0
526,Audi A1,12990.0,Manual,17631.0,70.0,0.0
527,Audi A1,12990.0,Manual,65550.0,70.0,0.0
528,Audi A1,12990.0,Manual,66115.0,66.0,0.0
529,Audi A1,12990.0,Manual,56355.0,66.0,0.0
530,Audi A1,13680.0,Manual,93543.0,66.0,1.0
531,Audi A1,13680.0,Manual,79854.0,85.0,1.0
532,Audi A1,12990.0,Manual,118200.0,66.0,0.0
533,Audi A1,12990.0,Manual,62079.0,70.0,0.0
534,Audi A1,13680.0,Manual,33928.0,60.0,0.0
535,Audi A1,12990.0,Manual,41200.0,70.0,1.0
536,Audi A1,13860.0,Manual,92602.0,85.0,1.0
537,Audi A1,13840.0,Manual,20680.0,60.0,0.0
538,Audi A1,13850.0,Manual,31284.0,70.0,0.0
539,Audi A1,13850.0,Manual,45258.0,70.0,0.0
540,Audi A1,13850.0,Manual,45258.0,70.0,0.0
541,Audi A1,13850.0,Manual,45258.0,70.0,0.0
542,Audi A1,13850.0,Manual,45258.0,70.0,0.0
543,Audi A1,13830.0,Manual,46460.0,70.0,0.0
544,Audi A1,13820.0,Manual,22033.0,70.0,1.0
545,Audi A1,13820.0,Manual,67359.0,70.0,0.0
546,Audi A1,13800.0,Manual,94800.0,66.0,0.0
547,Audi A1,13800.0,Manual,85000.0,66.0,0.0
548,Audi A1,13800.0,Manual,53000.0,85.0,0.0
549,Audi A1,13799.0,Manual,31779.0,92.0,0.0
550,Audi A1,13794.0,Manual,32264.0,70.0,0.0
551,Audi A1,13790.0,Manual,57000.0,66.0,0.0
552,Audi A1,13790.0,Manual,49400.0,60.0,1.0
553,Audi A1,13790.0,Manual,57000.0,66.0,0.0
554,Audi A1,12990.0,Manual,59835.0,66.0,0.0
555,Audi A1,13780.0,Manual,51400.0,70.0,1.0
556,Audi A1,13640.0,Manual,65500.0,60.0,0.0
557,Audi A1,13560.0,Manual,63250.0,66.0,1.0
558,Audi A1,13550.0,Manual,61129.0,66.0,0.0
559,Audi A1,13770.0,Manual,28235.0,70.0,1.0
560,Audi A1,13400.0,Manual,103195.0,66.0,0.0
561,Audi A1,13400.0,Manual,56917.0,70.0,1.0
562,Audi A1,13400.0,Manual,88497.0,66.0,1.0
563,Audi A1,13400.0,Manual,81431.0,66.0,0.0
564,Audi A1,13400.0,Manual,96063.0,66.0,0.0
565,Audi A1,13400.0,Manual,69815.0,66.0,0.0
566,Audi A1,13400.0,Manual,82813.0,66.0,0.0
567,Audi A1,13390.0,Manual,17900.0,70.0,1.0
568,Audi A1,13390.0,Manual,28600.0,70.0,0.0
569,Audi A1,13350.0,Manual,40365.0,66.0,0.0
570,Audi A1,13290.0,Manual,59000.0,85.0,0.0
571,Audi A1,13380.0,Manual,50437.0,70.0,0.0
572,Audi A1,13360.0,Manual,52706.0,85.0,1.0
573,Audi A1,13300.0,Manual,82089.0,85.0,0.0
574,Audi A1,13295.0,Manual,35237.0,70.0,0.0
575,Audi A1,13290.0,Manual,64000.0,66.0,0.0
576,Audi A1,13260.0,Manual,19500.0,70.0,0.0
577,Audi A1,13200.0,Manual,29136.0,66.0,0.0
578,Audi A1,13200.0,Manual,53000.0,70.0,0.0
579,Audi A1,13550.0,Manual,55800.0,92.0,0.0
580,Audi A1,13500.0,Manual,103000.0,85.0,1.0
581,Audi A1,13500.0,Manual,46664.0,66.0,1.0
582,Audi A1,13500.0,Manual,100000.0,70.0,0.0
583,Audi A1,13500.0,Manual,8400.0,60.0,0.0
584,Audi A1,13500.0,Manual,92449.0,70.0,0.0
585,Audi A1,13500.0,Manual,34100.0,70.0,1.0
586,Audi A1,13500.0,Manual,50707.0,70.0,0.0
587,Audi A1,13500.0,Manual,81340.0,70.0,1.0
588,Audi A1,13200.0,Manual,66500.0,66.0,0.0
589,Audi A1,12989.0,Manual,46200.0,70.0,0.0
590,Audi A1,12985.0,Manual,65849.0,66.0,0.0
591,Audi A1,12980.0,Manual,92350.0,70.0,0.0
592,Audi A1,12980.0,Manual,42906.0,60.0,0.0
593,Audi A1,12980.0,Manual,53980.0,66.0,0.0
594,Audi A1,12980.0,Manual,70017.0,70.0,1.0
595,Audi A1,12980.0,Manual,79650.0,66.0,0.0
596,Audi A1,12950.0,Manual,100000.0,85.0,0.0
597,Audi A1,12960.0,Manual,28860.0,70.0,1.0
598,Audi A1,12950.0,Manual,41250.0,66.0,1.0
599,Audi A1,12950.0,Manual,27600.0,70.0,1.0
600,Audi A1,12950.0,Manual,23311.0,60.0,0.0
601,Audi A1,12950.0,Manual,95000.0,66.0,1.0
602,Audi A1,12950.0,Manual,168000.0,85.0,0.0
603,Audi A1,12950.0,Manual,55100.0,70.0,0.0
604,Audi A1,12930.0,Manual,52291.0,60.0,0.0
605,Audi A1,12900.0,Manual,76000.0,66.0,0.0
606,Audi A1,12920.0,Manual,31619.0,70.0,0.0
607,Audi A1,12920.0,Manual,30251.0,70.0,1.0
608,Audi A1,13490.0,Manual,33983.0,70.0,0.0
609,Audi A1,13490.0,Manual,137145.0,85.0,0.0
610,Audi A1,13480.0,Manual,66200.0,92.0,0.0
611,Audi A1,13480.0,Manual,66200.0,92.0,0.0
612,Audi A1,13480.0,Manual,4381.0,70.0,1.0
613,Audi A1,13490.0,Manual,45733.0,67.0,0.0
614,Audi A1,13475.0,Manual,58680.0,92.0,0.0
615,Audi A1,13470.0,Manual,51300.0,70.0,1.0
616,Audi A1,13470.0,Manual,52811.0,66.0,0.0
617,Audi A1,13450.0,Manual,27997.0,60.0,0.0
618,Audi A1,13450.0,Manual,84530.0,70.0,0.0
619,Audi A1,13450.0,Manual,24768.0,66.0,1.0
620,Audi A1,13430.0,Manual,58500.0,70.0,1.0
621,Audi A1,13430.0,Manual,57300.0,70.0,1.0
622,Audi A1,13430.0,Manual,57300.0,70.0,1.0
623,Audi A1,12790.0,Manual,96000.0,70.0,0.0
624,Audi A1,12788.0,Manual,28642.0,60.0,0.0
625,Audi A1,12780.0,Manual,64000.0,70.0,1.0
626,Audi A1,12740.0,Manual,91875.0,66.0,0.0
627,Audi A1,12736.0,Manual,17100.0,70.0,1.0
628,Audi A1,12720.0,Manual,31705.0,70.0,0.0
629,Audi A1,12750.0,Manual,75287.0,66.0,1.0
630,Audi A1,12750.0,Manual,47000.0,66.0,0.0
631,Audi A1,12700.0,Manual,36621.0,70.0,0.0
632,Audi A1,12700.0,Manual,146710.0,66.0,0.0
633,Audi A1,12550.0,Manual,95000.0,85.0,0.0
634,Audi A1,12500.0,Manual,59000.0,60.0,0.0
635,Audi A1,12699.0,Manual,37000.0,60.0,1.0
636,Audi A1,12600.0,Manual,46580.0,66.0,0.0
637,Audi A1,12600.0,Manual,53000.0,70.0,0.0
638,Audi A1,12699.0,Manual,124521.0,66.0,0.0
639,Audi A1,12550.0,Manual,98000.0,92.0,1.0
640,Audi A1,12900.0,Manual,42000.0,70.0,1.0
641,Audi A1,12900.0,Manual,105139.0,66.0,0.0
642,Audi A1,12900.0,Manual,148257.0,85.0,1.0
643,Audi A1,12500.0,Manual,65000.0,70.0,0.0
644,Audi A1,12500.0,Manual,64000.0,66.0,0.0
645,Audi A1,12900.0,Manual,44638.0,70.0,0.0
646,Audi A1,12900.0,Manual,64000.0,66.0,0.0
647,Audi A1,12900.0,Manual,95729.0,66.0,0.0
648,Audi A1,12900.0,Manual,64000.0,66.0,0.0
649,Audi A1,12899.0,Manual,26559.0,70.0,0.0
650,Audi A1,12890.0,Manual,64500.0,70.0,1.0
651,Audi A1,12888.0,Manual,23337.0,60.0,0.0
652,Audi A1,12890.0,Manual,18699.0,70.0,0.0
653,Audi A1,12890.0,Manual,76950.0,85.0,0.0
654,Audi A1,12888.0,Manual,28043.0,60.0,0.0
655,Audi A1,12880.0,Manual,68048.0,66.0,0.0
656,Audi A1,12500.0,Manual,37170.0,66.0,0.0
657,Audi A1,12860.0,Manual,19600.0,70.0,0.0
658,Audi A1,12850.0,Manual,39900.0,70.0,0.0
659,Audi A1,12840.0,Manual,28970.0,70.0,0.0
660,Audi A1,12820.0,Manual,31945.0,70.0,1.0
661,Audi A1,12000.0,Manual,103000.0,66.0,0.0
662,Audi A1,12000.0,Manual,60000.0,85.0,0.0
663,Audi A1,12000.0,Manual,57100.0,70.0,0.0
664,Audi A1,11999.0,Manual,79000.0,70.0,0.0
665,Audi A1,11990.0,Manual,77764.0,67.0,0.0
666,Audi A1,11990.0,Manual,85636.0,85.0,1.0
667,Audi A1,11999.0,Manual,95000.0,85.0,0.0
668,Audi A1,11990.0,Manual,100000.0,70.0,0.0
669,Audi A1,11999.0,Manual,69000.0,66.0,0.0
670,Audi A1,11993.0,Manual,102816.0,85.0,0.0
671,Audi A1,11990.0,Manual,72973.0,67.0,0.0
672,Audi A1,11990.0,Manual,64976.0,66.0,1.0
673,Audi A1,11990.0,Manual,36200.0,70.0,0.0
674,Audi A1,11990.0,Manual,40300.0,70.0,0.0
675,Audi A1,11982.0,Manual,47625.0,60.0,0.0
676,Audi A1,11950.0,Manual,39500.0,70.0,1.0
677,Audi A1,11950.0,Manual,100000.0,60.0,0.0
678,Audi A1,12500.0,Manual,38994.0,66.0,0.0
679,Audi A1,11990.0,Manual,45000.0,60.0,0.0
680,Audi A1,11980.0,Manual,87195.0,66.0,0.0
681,Audi A1,12479.0,Manual,136000.0,85.0,0.0
682,Audi A1,12400.0,Manual,83000.0,66.0,0.0
683,Audi A1,12470.0,Manual,29700.0,60.0,0.0
684,Audi A1,12499.0,Manual,39020.0,66.0,0.0
685,Audi A1,12451.0,Manual,35100.0,70.0,1.0
686,Audi A1,12440.0,Manual,25308.0,70.0,1.0
687,Audi A1,12400.0,Manual,72000.0,70.0,0.0
688,Audi A1,12490.0,Manual,28000.0,60.0,0.0
689,Audi A1,12390.0,Manual,47685.0,66.0,0.0
690,Audi A1,12380.0,Manual,27100.0,70.0,0.0
691,Audi A1,12380.0,Manual,33455.0,70.0,0.0
692,Audi A1,12350.0,Manual,45000.0,66.0,0.0
693,Audi A1,12200.0,Manual,58112.0,70.0,0.0
694,Audi A1,12200.0,Manual,28500.0,70.0,0.0
695,Audi A1,13945.0,Manual,98299.0,85.0,1.0
696,Audi A1,13979.0,Manual,55600.0,92.0,0.0
697,Audi A1,13980.0,Manual,12746.0,70.0,0.0
698,Audi A1,13980.0,Manual,111792.0,85.0,0.0
699,Audi A1,13980.0,Manual,71313.0,92.0,0.0
700,Audi A1,13990.0,Manual,21200.0,70.0,1.0
701,Audi A1,13990.0,Manual,21200.0,70.0,1.0
702,Audi A1,13990.0,Manual,21200.0,60.0,0.0
703,Audi A1,13990.0,Manual,78935.0,66.0,0.0
704,Audi A1,13990.0,Manual,81600.0,70.0,0.0
705,Audi A1,14340.0,Manual,79600.0,85.0,0.0
706,Audi A1,22150.0,Semi-automatic,4650.0,70.0,0.0
707,Audi A1,32000.0,Semi-automatic,1.0,85.0,0.0
708,Audi A1,17999.0,Semi-automatic,26000.0,85.0,0.0
709,Audi A1,22090.0,Semi-automatic,7600.0,85.0,0.0
710,Audi A1,31990.0,Semi-automatic,10.0,85.0,0.0
711,Audi A1,13990.0,Manual,65594.0,66.0,0.0
712,Audi A1,14200.0,Manual,66900.0,66.0,0.0
713,Audi A1,37900.0,Semi-automatic,7000.0,147.0,0.0
714,Audi A1,14340.0,Manual,26090.0,70.0,0.0
715,Audi A1,14330.0,Manual,48900.0,85.0,0.0
716,Audi A1,14330.0,Manual,45163.0,66.0,1.0
717,Audi A1,14300.0,Manual,44770.0,60.0,0.0
718,Audi A1,14300.0,Manual,57337.0,70.0,1.0
719,Audi A1,14300.0,Manual,52369.0,66.0,0.0
720,Audi A1,14295.0,Manual,71240.0,86.0,0.0
721,Audi A1,14280.0,Manual,23311.0,70.0,0.0
722,Audi A1,14280.0,Manual,34663.0,70.0,0.0
723,Audi A1,14275.0,Manual,29237.0,70.0,1.0
724,Audi A1,14250.0,Manual,47750.0,70.0,0.0
725,Audi A1,14240.0,Manual,52820.0,70.0,1.0
726,Audi A1,14220.0,Manual,11707.0,60.0,0.0
727,Audi A1,14220.0,Manual,15767.0,70.0,1.0
728,Audi A1,14200.0,Manual,31056.0,70.0,0.0
729,Audi A1,14200.0,Manual,49298.0,66.0,0.0
730,Audi A1,14200.0,Manual,66900.0,66.0,0.0
731,Audi A1,14200.0,Manual,40000.0,70.0,0.0
732,Audi A1,35900.0,Semi-automatic,200.0,85.0,0.0
733,Audi A1,33900.0,Semi-automatic,1.0,85.0,0.0
734,Audi A1,30000.0,Semi-automatic,0.0,85.0,0.0
735,Audi A1,14200.0,Manual,80400.0,85.0,0.0
736,Audi A1,26400.0,Semi-automatic,1.0,85.0,0.0
737,Audi A1,26500.0,Semi-automatic,50.0,85.0,0.0
738,Audi A1,26500.0,Semi-automatic,20.0,85.0,0.0
739,Audi A1,27900.0,Semi-automatic,100.0,85.0,0.0
740,Audi A1,26900.0,Semi-automatic,1000.0,85.0,0.0
741,Audi A1,28290.0,Semi-automatic,5.0,85.0,0.0
742,Audi A1,26900.0,Semi-automatic,100.0,85.0,0.0
743,Audi A1,25900.0,Semi-automatic,0.0,85.0,0.0
744,Audi A1,23490.0,Semi-automatic,22001.0,140.0,0.0
745,Audi A1,22500.0,Semi-automatic,8000.0,66.0,0.0
746,Audi A1,14200.0,Manual,66900.0,66.0,0.0
747,Audi A1,14200.0,Manual,44000.0,85.0,0.0
748,Audi A1,14200.0,Manual,40887.0,85.0,0.0
749,Audi A1,22500.0,Semi-automatic,10500.0,85.0,0.0
750,Audi A1,14199.0,Manual,61846.0,60.0,0.0
751,Audi A1,14200.0,Manual,47300.0,66.0,1.0
752,Audi A1,14000.0,Manual,29343.0,85.0,0.0
753,Audi A1,14000.0,Manual,4500.0,60.0,1.0
754,Audi A1,14000.0,Manual,12500.0,70.0,0.0
755,Audi A1,14000.0,Manual,12500.0,70.0,0.0
756,Audi A1,14000.0,Manual,40000.0,70.0,1.0
757,Audi A1,14000.0,Manual,40000.0,70.0,0.0
758,Audi A1,14000.0,Manual,49200.0,70.0,0.0
759,Audi A1,14000.0,Manual,61000.0,66.0,1.0
760,Audi A1,14000.0,Manual,46000.0,66.0,0.0
761,Audi A1,13999.0,Manual,46892.0,70.0,0.0
762,Audi A1,13999.0,Manual,76000.0,66.0,0.0
763,Audi A1,13990.0,Manual,15757.0,70.0,1.0
764,Audi A1,13990.0,Manual,24000.0,60.0,0.0
765,Audi A1,14000.0,Manual,55000.0,92.0,1.0
766,Audi A1,21000.0,Semi-automatic,22000.0,66.0,0.0
767,Audi A1,20900.0,Semi-automatic,15097.0,70.0,0.0
768,Audi A1,20800.0,Semi-automatic,19594.0,85.0,0.0
769,Audi A1,20000.0,Semi-automatic,33500.0,141.0,0.0
770,Audi A1,19900.0,Semi-automatic,64000.0,66.0,0.0
771,Audi A1,19000.0,Semi-automatic,16500.0,70.0,0.0
772,Audi A1,20500.0,Semi-automatic,14400.0,85.0,0.0
773,Audi A1,19000.0,Semi-automatic,60000.0,66.0,0.0
774,Audi A1,18900.0,Semi-automatic,5000.0,66.0,0.0
775,Audi A1,18500.0,Semi-automatic,30000.0,66.0,0.0
776,Audi A1,18500.0,Semi-automatic,6718.0,66.0,0.0
777,Audi A1,18500.0,Semi-automatic,26792.0,85.0,0.0
778,Audi A1,18000.0,Semi-automatic,9950.0,70.0,0.0
779,Audi A1,18000.0,Semi-automatic,15000.0,85.0,0.0
780,Audi A1,18300.0,Semi-automatic,12500.0,66.0,0.0
781,Audi A1,18000.0,Semi-automatic,70000.0,66.0,0.0
782,Audi A1,18000.0,Semi-automatic,30000.0,66.0,0.0
783,Audi A1,17945.0,Semi-automatic,53694.0,70.0,1.0
784,Audi A1,17500.0,Semi-automatic,29000.0,66.0,0.0
785,Audi A1,17000.0,Semi-automatic,15000.0,70.0,1.0
786,Audi A1,16900.0,Semi-automatic,41000.0,66.0,0.0
787,Audi A1,16800.0,Semi-automatic,19200.0,85.0,0.0
788,Audi A1,16500.0,Semi-automatic,44000.0,66.0,0.0
789,Audi A1,16500.0,Semi-automatic,43000.0,85.0,0.0
790,Audi A1,16500.0,Semi-automatic,55000.0,66.0,0.0
791,Audi A1,15999.0,Semi-automatic,45000.0,85.0,0.0
792,Audi A1,15980.0,Semi-automatic,27448.0,70.0,0.0
793,Audi A1,15950.0,Semi-automatic,53900.0,66.0,0.0
794,Audi A1,15900.0,Semi-automatic,55300.0,85.0,0.0
795,Audi A1,15900.0,Semi-automatic,55300.0,85.0,0.0
796,Audi A1,15900.0,Semi-automatic,49000.0,85.0,0.0
797,Audi A1,15800.0,Semi-automatic,65000.0,85.0,1.0
798,Audi A1,15500.0,Semi-automatic,8900.0,70.0,0.0
799,Audi A1,14440.0,Manual,27015.0,70.0,0.0
800,Audi A1,14300.0,Semi-automatic,92000.0,85.0,0.0
801,Audi A1,12999.0,Semi-automatic,92470.0,85.0,0.0
802,Audi A1,15000.0,Semi-automatic,32000.0,66.0,0.0
803,Audi A1,14450.0,Manual,51052.0,92.0,0.0
804,Audi A1,14440.0,Manual,59722.0,85.0,1.0
805,Audi A1,15000.0,Semi-automatic,50000.0,66.0,0.0
806,Audi A1,14450.0,Manual,25025.0,60.0,0.0
807,Audi A1,14430.0,Manual,34600.0,70.0,0.0
808,Audi A1,14430.0,Manual,34600.0,70.0,0.0
809,Audi A1,14405.0,Manual,33400.0,70.0,0.0
810,Audi A1,14400.0,Manual,4679.0,66.0,0.0
811,Audi A1,14391.0,Manual,30553.0,85.0,0.0
812,Audi A1,14430.0,Manual,13990.0,70.0,0.0
813,Audi A1,14400.0,Manual,37534.0,85.0,0.0
814,Audi A1,14390.0,Manual,101087.0,70.0,1.0
815,Audi A1,14390.0,Manual,14350.0,60.0,1.0
816,Audi A1,14390.0,Manual,62104.0,71.0,0.0
817,Audi A1,14390.0,Manual,64350.0,66.0,0.0
818,Audi A1,14390.0,Manual,18455.0,85.0,0.0
819,Audi A1,14388.0,Manual,25684.0,66.0,0.0
820,Audi A1,14380.0,Manual,16988.0,70.0,1.0
821,Audi A1,14350.0,Manual,21740.0,66.0,1.0
822,Audi A1,13990.0,Manual,47300.0,85.0,0.0
823,Audi A1,13990.0,Manual,73000.0,92.0,0.0
824,Audi A1,13990.0,Manual,78556.0,66.0,0.0
825,Audi A1,13990.0,Manual,57250.0,66.0,0.0
826,Audi A1,13989.0,Manual,56200.0,85.0,0.0
827,Audi A1,13980.0,Manual,12437.0,60.0,0.0
828,Audi A1,13990.0,Manual,56150.0,85.0,0.0
829,Audi A1,13990.0,Manual,30000.0,70.0,0.0
830,Audi A1,13990.0,Manual,26300.0,70.0,0.0
831,Audi A1,13980.0,Manual,27070.0,70.0,1.0
832,Audi A1,13970.0,Manual,49289.0,66.0,1.0
833,Audi A1,13970.0,Manual,49289.0,66.0,1.0
834,Audi A1,13950.0,Manual,53956.0,70.0,1.0
835,Audi A1,13960.0,Manual,89000.0,70.0,1.0
836,Audi A1,13960.0,Manual,15700.0,70.0,0.0
837,Audi A1,13955.0,Manual,60000.0,70.0,1.0
838,Audi A1,13950.0,Manual,50000.0,66.0,0.0
839,Audi A1,13950.0,Manual,29275.0,70.0,0.0
840,Audi A1,13950.0,Manual,34701.0,70.0,1.0
841,Audi A1,13950.0,Manual,52284.0,70.0,0.0
842,Audi A1,13950.0,Manual,27300.0,70.0,1.0
843,Audi A1,13950.0,Manual,99990.0,70.0,0.0
844,Audi A1,13950.0,Manual,105099.0,85.0,1.0
845,Audi A1,13950.0,Manual,59896.0,70.0,1.0
846,Audi A1,13950.0,Manual,47588.0,70.0,1.0
847,Audi A1,13950.0,Manual,75072.0,70.0,0.0
848,Audi A1,13950.0,Manual,86000.0,66.0,0.0
849,Audi A1,13980.0,Manual,85775.0,66.0,0.0
850,Audi A1,13950.0,Manual,52300.0,66.0,0.0
851,Audi A1,13950.0,Manual,26776.0,60.0,0.0
852,Audi A1,18990.0,Automatic,20700.0,70.0,0.0
853,Audi A1,18980.0,Automatic,9619.0,70.0,1.0
854,Audi A1,18990.0,Automatic,12796.0,85.0,0.0
855,Audi A1,19120.0,Automatic,13256.0,70.0,0.0
856,Audi A1,19875.0,Automatic,13011.0,92.0,1.0
857,Audi A1,19890.0,Automatic,23033.0,70.0,1.0
858,Audi A1,19887.0,Automatic,5394.0,70.0,0.0
859,Audi A1,20450.0,Automatic,14500.0,70.0,0.0
860,Audi A1,20500.0,Automatic,14405.0,66.0,0.0
861,Audi A1,20500.0,Automatic,14405.0,66.0,0.0
862,Audi A1,20500.0,Automatic,25400.0,70.0,0.0
863,Audi A1,20900.0,Automatic,9392.0,71.0,0.0
864,Audi A1,20790.0,Automatic,15870.0,92.0,0.0
865,Audi A1,20990.0,Automatic,18892.0,71.0,0.0
866,Audi A1,21350.0,Automatic,1414.0,85.0,0.0
867,Audi A1,21400.0,Automatic,29987.0,70.0,0.0
868,Audi A1,20900.0,Automatic,13009.0,85.0,0.0
869,Audi A1,21300.0,Automatic,0.0,85.0,0.0
870,Audi A1,21300.0,Automatic,1.0,85.0,0.0
871,Audi A1,21380.0,Automatic,8668.0,70.0,1.0
872,Audi A1,20900.0,Automatic,6256.0,92.0,1.0
873,Audi A1,14890.0,Manual,15400.0,66.0,1.0
874,Audi A1,14950.0,Manual,24497.0,70.0,0.0
875,Audi A1,14950.0,Manual,32978.0,60.0,0.0
876,Audi A1,14950.0,Manual,42645.0,66.0,0.0
877,Audi A1,14950.0,Manual,42645.0,66.0,0.0
878,Audi A1,21500.0,Automatic,13000.0,85.0,0.0
879,Audi A1,14950.0,Manual,32978.0,60.0,0.0
880,Audi A1,14950.0,Manual,48200.0,70.0,0.0
881,Audi A1,21500.0,Automatic,1125.0,67.0,0.0
882,Audi A1,14931.0,Manual,13978.0,60.0,1.0
883,Audi A1,14931.0,Manual,13978.0,60.0,1.0
884,Audi A1,14910.0,Manual,15800.0,60.0,1.0
885,Audi A1,14900.0,Manual,58000.0,85.0,0.0
886,Audi A1,14900.0,Manual,9000.0,70.0,0.0
887,Audi A1,14900.0,Manual,8992.0,60.0,1.0
888,Audi A1,14900.0,Manual,19200.0,85.0,0.0
889,Audi A1,14900.0,Manual,10400.0,70.0,0.0
890,Audi A1,14900.0,Manual,67899.0,66.0,0.0
891,Audi A1,14900.0,Manual,39450.0,70.0,0.0
892,Audi A1,14900.0,Manual,3000.0,70.0,0.0
893,Audi A1,14899.0,Manual,5900.0,70.0,1.0
894,Audi A1,14885.0,Manual,22000.0,60.0,0.0
895,Audi A1,14880.0,Manual,13650.0,66.0,0.0
896,Audi A1,14900.0,Manual,47800.0,70.0,1.0
897,Audi A1,14880.0,Manual,11700.0,60.0,0.0
898,Audi A1,14500.0,Manual,25700.0,70.0,1.0
899,Audi A1,14500.0,Manual,15000.0,70.0,0.0
900,Audi A1,14880.0,Manual,12800.0,66.0,0.0
901,Audi A1,14879.0,Manual,42973.0,85.0,0.0
902,Audi A1,14500.0,Manual,34000.0,92.0,0.0
903,Audi A1,14500.0,Manual,21400.0,60.0,1.0
904,Audi A1,14500.0,Manual,89000.0,85.0,0.0
905,Audi A1,14500.0,Manual,12900.0,70.0,0.0
906,Audi A1,14500.0,Manual,64000.0,70.0,0.0
907,Audi A1,14500.0,Manual,27000.0,60.0,0.0
